is_near_metro,seller_type_encoded,flat,total_flat,room_count,area_converted,category_encoded,documents_encoded,is_repair_encoded,price
0,0,3,5,2,40.0,1,1,1,79000
0,0,1,9,2,65.0,1,1,0,83000
0,0,1,5,3,80.0,1,1,1,118000
1,0,2,7,2,55.0,1,1,1,157000
0,0,5,5,2,45.0,1,1,1,92000
0,1,4,4,2,55.0,1,1,1,122000
1,0,2,5,2,55.0,1,1,1,88000
1,0,6,9,2,70.0,1,1,1,139000
1,0,2,5,3,70.0,1,1,1,177000
0,0,5,5,3,75.0,1,1,1,135000
0,0,6,9,2,56.0,1,1,1,88000
1,0,5,5,2,38.0,1,1,1,120000
1,1,1,5,4,85.0,1,1,1,120000
0,0,3,9,2,60.0,1,1,1,100000
0,0,3,9,3,70.0,1,1,1,130000
0,0,4,5,4,100.0,1,1,1,182000
1,0,1,9,3,78.0,1,1,1,114000
1,0,5,5,1,31.0,1,1,1,92000
1,0,1,5,3,60.0,1,1,1,177000
0,0,6,6,3,90.0,1,1,1,200000
0,0,2,5,3,48.0,1,0,1,76000
1,0,5,5,2,60.0,1,1,1,120000
1,0,5,9,4,100.0,1,1,1,177000
1,0,7,9,3,80.0,1,1,1,168000
0,0,2,5,3,75.0,1,1,1,141000
0,0,5,5,4,90.0,1,1,0,126000
0,0,1,5,2,45.0,1,1,1,130000
0,0,1,5,2,55.0,1,1,1,92000
0,0,5,5,3,120.0,1,1,1,280000
1,0,2,5,2,65.0,1,1,1,112500
0,0,2,2,1,25.0,1,1,0,57000
1,0,3,5,2,56.0,1,1,1,100000
0,0,5,5,2,65.0,1,1,1,119000
1,0,1,5,2,40.0,1,1,1,87000
1,0,3,6,2,68.0,1,1,1,155000
1,0,4,5,3,61.0,1,1,1,122000
0,0,2,4,2,71.0,1,1,1,360000
1,0,1,9,7,160.0,1,1,1,165000
0,0,2,2,2,128.0,1,1,1,535000
1,0,5,9,4,125.0,1,1,1,215000
1,0,3,5,2,40.0,1,1,1,81000
0,0,2,5,2,60.0,1,1,1,145000
0,0,2,3,2,90.0,1,1,1,255000
0,0,2,4,2,112.0,1,1,1,175000
1,0,3,4,2,67.0,1,1,1,225000
1,0,4,6,2,110.0,1,1,1,545000
1,0,2,4,2,50.0,1,1,1,305000
1,0,1,5,3,93.0,1,1,1,185000
0,0,4,4,2,60.0,1,1,1,250000
1,0,1,2,2,53.0,1,1,0,115000
1,0,3,9,2,63.0,1,1,1,134500
1,1,2,2,2,49.5,1,1,0,60000
0,0,2,9,4,100.0,1,1,1,150000
0,0,5,9,3,75.0,1,1,1,138000
0,0,7,9,3,75.0,1,1,1,157000
0,0,2,9,3,75.0,1,1,1,180000
1,0,7,9,4,100.0,1,1,1,165000
0,0,5,9,5,130.0,1,1,1,165000
1,0,5,9,2,49.0,1,1,1,139000
0,0,7,9,3,65.0,1,1,1,150000
0,0,2,5,2,65.0,1,1,1,189900
0,1,4,9,2,60.0,1,1,1,143000
0,0,5,5,2,60.0,1,1,1,270000
0,1,1,2,2,39.0,1,1,1,63500
0,0,3,6,2,120.0,1,1,1,760000
0,0,5,5,3,70.0,1,1,1,112000
0,0,5,5,1,40.0,1,1,1,82000
1,0,4,9,2,70.0,1,1,1,173000
0,0,2,5,3,71.0,1,1,1,189000
1,0,2,9,2,45.0,1,1,1,91000
1,1,5,9,3,85.0,1,1,1,195000
0,0,1,7,3,72.0,1,1,1,91000
1,0,1,5,2,60.0,1,1,1,90000
1,0,2,10,3,115.0,1,1,1,210000
1,0,6,9,2,45.0,1,1,1,95000
0,0,7,9,3,70.0,1,1,1,138000
0,0,4,9,2,60.0,1,1,1,120000
1,0,2,5,2,45.0,1,1,1,135000
1,0,9,9,3,75.0,1,1,1,160000
1,0,2,5,2,55.0,1,1,1,134000
1,0,9,9,3,80.0,1,1,1,175000
1,0,3,5,3,74.0,1,1,1,230000
1,0,4,5,3,80.0,1,1,1,138000
0,1,1,5,1,45.0,1,1,1,100000
0,0,5,5,3,100.0,1,1,1,167000
1,0,5,5,3,100.0,1,1,1,150000
0,0,6,6,3,85.0,1,1,1,240000
0,0,3,9,3,70.0,1,1,1,152000
0,0,3,5,3,62.0,1,1,0,86000
0,1,3,5,1,32.0,1,1,0,80000
0,0,8,9,3,100.0,1,1,1,138000
0,0,1,9,4,105.0,1,1,1,134000
0,1,2,9,2,60.0,1,1,1,140000
1,0,2,5,1,42.0,1,1,1,120000
1,0,5,5,3,70.0,1,1,1,145000
0,0,6,9,3,70.0,1,1,1,135000
0,0,8,9,3,85.0,1,1,1,148000
1,0,5,9,2,45.0,1,1,0,85000
0,1,3,9,2,65.0,1,1,1,138000
1,0,6,9,3,75.0,1,1,1,132000
1,0,3,6,2,70.0,1,1,1,155000
0,0,4,5,2,45.0,1,1,1,122000
1,0,6,9,2,65.0,1,1,1,145000
1,0,4,9,3,95.0,1,1,1,190000
0,0,1,3,1,45.0,1,1,1,108000
1,0,2,4,2,65.0,1,1,1,175000
0,1,7,9,3,52.0,1,1,1,137000
1,0,8,9,3,60.0,1,1,1,130000
0,0,2,5,2,56.0,1,1,1,120000
1,0,3,5,3,45.0,1,1,1,87000
0,0,1,5,2,60.0,1,1,1,97000
1,0,9,9,3,65.0,1,1,1,125000
1,0,6,9,2,70.0,1,1,1,145000
1,0,1,5,2,43.0,1,1,1,105000
0,0,5,9,2,65.0,1,1,1,132000
1,0,1,5,2,55.0,1,1,1,108000
0,0,2,4,1,41.0,1,1,1,75000
1,0,4,5,1,30.0,1,1,1,103000
1,0,7,7,3,80.0,1,1,1,240000
0,0,5,5,3,90.0,1,1,1,105000
1,1,9,9,2,60.0,1,1,1,129000
0,0,9,9,2,65.0,1,1,1,145000
0,0,2,9,3,81.0,1,1,1,119900
0,0,3,8,2,75.0,1,1,1,123000
0,0,9,10,3,85.0,1,1,1,350000
1,0,3,5,1,35.0,1,1,0,95000
0,0,4,9,2,65.0,1,1,1,110000
0,0,2,2,1,47.0,1,1,1,184000
0,0,3,4,3,75.0,1,1,1,168000
0,0,4,5,3,90.0,1,1,1,188000
1,0,2,9,2,65.0,1,1,1,140000
0,0,5,5,3,85.0,1,1,1,169000
1,0,1,5,3,80.0,1,1,1,92000
1,0,2,5,1,35.0,1,1,1,92000
1,0,8,9,2,60.0,1,1,1,109500
1,0,3,5,3,40.0,1,1,1,87000
0,0,1,7,2,47.0,1,1,1,87500
0,0,1,5,1,35.0,1,1,1,90000
0,0,5,6,4,100.0,1,1,1,240000
0,0,8,9,2,45.0,1,1,1,99000
1,0,8,9,3,80.0,1,1,1,135000
1,0,5,5,3,80.0,1,1,1,145000
0,0,2,9,3,65.0,1,1,1,145000
1,0,5,5,1,35.0,1,1,1,79000
1,0,6,9,2,60.0,1,1,1,139000
0,0,5,5,1,38.0,1,1,1,93000
0,0,3,9,4,110.0,1,1,1,210000
1,0,5,5,1,50.0,1,1,1,95000
0,0,3,9,4,100.0,1,1,0,135000
0,0,6,9,2,65.0,1,1,1,145000
1,0,7,8,2,50.0,1,1,1,75000
1,0,3,5,1,33.0,1,1,1,85000
1,0,9,9,2,60.0,1,1,1,145000
1,0,8,9,2,30.0,1,1,0,115000
1,0,2,4,4,110.0,1,1,1,230000
1,0,2,5,1,45.0,1,1,1,120000
0,0,4,5,2,70.0,1,1,1,230000
0,0,9,9,3,80.0,1,1,1,134000
0,0,3,3,7,220.0,1,1,1,348000
0,0,7,9,3,75.0,1,1,1,120000
1,1,5,5,2,50.0,1,1,1,97000
1,0,2,4,4,90.0,1,1,1,355000
1,0,3,9,2,60.0,1,1,1,100000
1,0,5,5,1,38.0,1,1,1,80000
0,0,6,9,2,68.0,1,1,1,147000
1,0,2,5,1,40.0,1,1,1,77000
1,1,3,5,2,46.0,1,1,1,108000
1,1,2,9,3,80.0,1,1,1,120000
0,0,3,5,1,30.0,1,1,1,92000
0,0,3,9,2,63.0,1,1,1,135000
0,0,3,5,2,60.0,1,1,1,150000
1,0,2,5,2,46.0,1,1,1,168000
1,0,6,9,2,56.0,1,1,1,118000
1,0,3,4,3,85.2,1,1,1,205000
1,0,3,4,2,72.0,1,1,1,142000
1,0,1,9,3,80.0,1,1,1,145000
1,0,8,9,3,86.0,1,1,1,170000
1,0,4,9,3,75.0,1,1,0,142000
1,0,10,10,2,45.0,1,1,0,75000
0,0,2,9,2,43.0,1,1,1,92000
1,0,2,5,1,35.0,1,1,1,105000
0,0,6,10,2,50.0,1,1,1,128000
0,0,8,9,4,110.0,1,1,1,175000
1,0,5,5,2,55.0,1,1,1,116500
1,0,4,5,2,55.0,1,1,1,103000
1,0,1,9,2,55.0,1,1,0,105000
0,0,2,2,2,32.5,1,1,1,85000
0,0,2,9,4,100.0,1,1,1,155000
0,0,1,5,2,50.0,1,1,1,97000
0,0,8,9,4,100.0,1,1,0,130000
0,0,1,9,3,63.0,1,1,1,117000
0,0,6,9,1,32.0,1,1,0,58000
1,1,3,5,3,40.0,1,1,0,87000
0,0,2,9,3,75.0,1,1,1,132000
0,0,2,5,3,110.0,1,1,1,400000
0,0,1,5,3,60.0,1,1,1,110000
0,0,2,9,2,42.0,1,1,1,62000
1,0,4,9,4,90.5,1,1,1,189000
1,0,6,6,3,110.0,1,1,1,236000
0,0,5,5,2,36.0,1,1,1,90000
0,0,4,5,2,52.0,1,1,1,100000
0,0,6,9,3,80.0,1,1,0,120000
1,0,8,9,4,76.0,1,1,1,165000
0,0,2,5,2,50.0,1,1,1,160000
1,0,6,9,2,64.0,1,1,1,105000
0,0,5,9,3,70.0,1,1,1,123000
1,0,6,9,2,60.0,1,1,1,96000
0,0,4,5,2,47.0,1,1,1,149000
0,0,1,9,2,51.0,1,1,0,98000
0,0,1,5,2,70.0,1,1,1,117000
0,0,2,5,2,41.0,1,1,1,110000
0,0,5,5,3,75.0,1,1,1,80000
0,0,1,5,2,50.0,1,1,1,128500
0,0,1,5,3,65.0,1,1,1,115000
1,0,5,9,2,55.0,1,1,1,116000
1,0,3,9,2,60.0,1,1,1,145000
0,0,6,9,3,63.0,1,1,1,138000
0,0,1,5,2,50.0,1,1,1,126000
1,0,1,5,3,75.0,1,1,1,135000
1,0,5,5,2,35.0,1,1,1,86000
1,0,7,8,3,87.0,1,1,1,238000
1,0,2,5,3,81.0,1,1,1,200000
1,0,3,4,2,55.0,1,1,1,142000
1,0,3,5,5,110.0,1,1,1,267000
1,0,2,9,3,80.0,1,1,1,147000
1,0,5,5,3,85.0,1,1,1,112000
0,0,3,5,2,33.0,1,1,1,85000
1,0,2,5,2,60.0,1,1,1,155000
1,0,5,5,2,62.0,1,1,1,152000
1,0,2,5,2,50.0,1,1,1,118000
1,0,2,5,1,40.0,1,1,1,120000
0,0,2,9,3,80.0,1,1,1,168500
0,0,2,5,2,60.0,1,1,1,118000
0,0,4,9,2,60.0,1,1,1,108000
1,0,4,5,2,35.0,1,1,1,81500
0,0,5,5,3,70.0,1,1,1,130000
1,0,2,5,2,45.0,1,1,1,106500
0,0,2,9,3,85.0,1,1,1,180000
1,0,4,5,2,60.0,1,1,1,117000
1,0,5,5,2,45.0,1,1,1,76000
1,0,9,9,3,75.0,1,1,1,138000
0,1,3,5,2,52.0,1,1,1,128000
1,0,2,3,4,110.0,1,1,1,280000
1,0,3,5,2,50.0,1,1,1,144000
0,0,3,9,2,65.0,1,1,1,112000
1,0,3,9,3,60.0,1,1,1,114500
1,0,4,5,2,60.0,1,1,1,117600
0,1,1,5,2,50.0,1,1,1,126000
1,0,2,9,3,65.0,1,1,1,135500
0,0,3,5,2,55.0,1,1,1,98000
1,0,6,10,2,48.0,1,1,1,128000
1,0,6,9,4,110.0,1,1,1,243000
1,0,8,9,2,50.0,1,1,1,96500
1,0,5,5,2,58.0,1,1,1,116000
0,0,7,9,3,75.0,1,1,1,129999
0,0,2,5,4,120.0,1,1,1,227000
0,0,4,9,3,62.0,1,1,1,90500
1,1,1,3,1,37.0,1,1,1,108000
1,0,4,9,3,90.0,1,1,1,165000
0,0,1,5,2,36.1,1,0,1,73500
1,1,5,5,5,120.0,1,0,1,270000
0,0,6,9,2,65.0,1,1,1,98000
0,1,3,4,2,70.0,1,1,1,142000
0,0,8,9,1,38.0,1,0,1,116000
1,1,4,5,2,41.9,1,1,1,127500
1,1,1,5,4,56.2,1,1,1,139000
0,0,5,5,3,65.0,1,1,1,154000
0,0,5,9,2,65.0,1,1,1,111000
0,0,5,5,2,40.0,1,1,1,96000
0,1,8,11,4,160.0,1,1,1,205000
1,0,1,5,3,85.0,1,1,1,155000
1,1,3,6,2,65.0,1,1,1,155000
1,0,2,5,3,70.0,1,1,1,125000
0,0,2,9,2,55.0,1,1,1,110000
1,0,7,9,3,70.0,1,1,1,150000
0,0,2,3,3,120.0,1,1,1,270000
1,1,4,9,4,90.0,1,1,1,189000
1,0,1,5,2,55.0,1,1,1,155000
0,0,2,5,2,50.0,1,1,1,98000
0,0,9,9,2,52.0,1,1,1,67000
0,1,1,2,3,60.0,1,1,1,80000
1,0,5,5,3,74.0,1,1,1,98000
1,0,3,9,3,78.0,1,1,1,137000
0,1,2,5,3,70.0,1,1,1,87500
0,0,4,5,8,300.0,1,1,1,749900
1,0,4,5,4,85.0,1,1,1,170000
1,0,5,5,3,85.0,1,1,1,147000
1,0,5,9,3,80.0,1,1,1,120000
0,0,6,8,3,100.0,1,1,1,200000
0,0,2,3,5,190.0,1,1,1,450000
0,0,4,4,5,250.0,1,1,1,460000
1,0,4,4,7,670.0,1,1,0,930000
0,0,2,3,3,100.0,1,1,1,310000
1,0,9,9,4,135.0,1,1,1,195000
1,0,4,9,4,100.0,1,1,1,155000
0,0,1,5,5,120.0,1,1,1,170000
0,0,3,5,1,35.0,1,1,1,90000
1,0,1,5,3,65.0,1,1,1,105000
0,0,2,5,3,72.6,1,1,1,79500
0,1,5,5,1,38.0,1,1,1,79000
0,0,4,4,3,50.0,1,1,1,162000
0,0,9,9,2,65.0,1,1,1,122000
1,0,4,5,3,64.0,1,1,1,130000
0,0,2,3,2,65.0,1,1,1,105000
1,0,4,5,2,56.0,1,1,1,116000
1,1,3,8,2,75.0,1,1,1,123000
0,0,6,9,2,75.0,1,1,1,116500
1,0,2,10,3,80.0,1,1,1,142000
1,0,4,9,2,56.0,1,1,1,115000
1,0,3,5,2,42.0,1,1,1,118000
1,0,6,9,3,81.0,1,1,1,157000
0,0,2,5,1,38.0,1,1,1,96000
1,0,8,9,2,60.0,1,1,1,125000
1,0,4,4,4,680.0,1,1,1,930000
1,0,3,9,2,80.0,1,1,1,123000
0,0,5,9,2,60.0,1,1,1,139500
0,0,2,5,3,70.0,1,1,1,137000
0,0,9,10,3,92.0,1,1,1,189000
0,0,2,10,2,80.5,1,1,1,150000
0,0,6,9,3,75.0,1,1,1,158000
0,0,3,5,2,55.0,1,1,1,118000
1,1,2,5,1,42.0,1,1,1,118000
0,0,5,9,2,65.0,1,1,1,142000
1,0,5,5,4,105.0,1,1,1,209500
1,0,5,9,3,75.0,1,1,1,122000
0,0,2,9,3,100.0,1,1,1,170000
0,0,2,9,3,80.0,1,1,1,158950
0,0,4,5,2,70.0,1,1,1,93000
0,0,9,9,5,110.0,1,1,1,145000
0,0,3,9,5,130.0,1,1,1,280000
0,0,8,9,3,75.0,1,1,1,147000
0,0,4,9,2,50.0,1,1,1,175000
0,0,2,9,2,60.0,1,0,1,112000
0,0,7,9,3,70.0,1,1,1,185000
1,1,1,1,2,58.1,1,1,0,180000
0,1,5,5,4,100.0,1,0,1,139000
0,0,8,9,3,75.0,1,1,1,139000
0,0,5,5,3,80.0,1,1,1,170000
1,0,6,9,3,80.0,1,1,1,158000
0,1,9,10,3,80.0,1,1,1,130000
1,0,4,5,4,107.0,1,1,1,210000
0,0,7,9,2,42.0,1,1,1,94000
1,0,6,9,3,65.0,1,1,1,158000
0,0,4,5,2,48.0,1,1,1,140000
1,0,4,5,3,78.0,1,1,1,125000
1,0,7,9,2,45.0,1,1,1,94000
0,0,4,5,3,90.0,1,1,1,145000
0,0,4,5,3,90.0,1,1,1,349000
0,0,5,5,3,60.0,1,1,1,82000
1,1,6,6,3,85.0,1,1,1,240000
1,0,2,5,2,52.0,1,1,1,95000
1,0,4,10,3,85.0,1,1,1,185000
0,0,4,5,3,80.0,1,1,1,173000
1,0,2,5,2,54.0,1,1,1,130000
1,0,2,9,3,85.0,1,1,1,187000
0,1,3,5,2,42.0,1,1,1,90000
0,0,4,9,2,45.0,1,1,1,97000
1,0,3,5,1,33.0,1,1,1,112000
0,0,7,9,2,70.0,1,1,1,145000
1,0,4,4,4,100.0,1,1,1,335000
1,0,4,9,3,75.0,1,1,1,142000
1,0,5,5,3,94.0,1,1,1,148000
0,0,3,5,3,72.0,1,1,1,172000
1,0,1,3,3,110.0,1,1,1,200000
0,0,5,5,1,35.0,1,1,1,92500
1,0,5,5,2,38.0,1,1,1,92500
0,0,7,9,5,110.0,1,1,1,160000
0,0,2,5,2,55.0,1,1,1,132000
1,0,2,9,2,65.0,1,1,1,119500
0,0,1,5,1,36.0,1,1,1,85000
0,0,6,9,2,65.0,1,1,0,85000
0,0,2,9,4,122.0,1,1,1,245000
1,0,8,9,2,65.0,1,1,1,159000
0,0,2,5,3,80.0,1,1,1,350000
0,0,7,9,2,35.0,1,1,1,80000
0,0,4,9,2,70.0,1,1,1,137000
0,1,3,9,4,120.0,1,1,1,240000
1,1,5,5,3,72.0,1,1,1,160000
1,0,1,5,2,43.0,1,1,1,102000
0,1,4,5,3,90.0,1,1,1,162000
1,0,2,5,2,55.0,1,1,1,112500
0,0,1,9,2,50.0,1,1,1,108000
0,1,6,9,2,70.0,1,0,0,85000
0,0,5,9,3,57.0,1,1,1,90000
1,0,2,9,3,85.0,1,1,1,124000
1,0,6,9,2,70.0,1,1,1,144999
0,0,7,8,5,120.0,1,1,1,160000
0,0,8,9,4,76.0,1,0,1,147000
0,0,4,9,3,75.0,1,1,1,136000
1,0,4,5,3,57.0,1,1,1,122500
1,0,9,10,4,110.0,1,1,1,175000
0,0,5,9,5,120.0,1,1,1,220000
0,0,5,7,2,75.0,1,1,1,153000
0,0,1,5,3,75.0,1,1,1,155000
1,0,7,9,4,115.0,1,1,1,162000
0,0,8,9,2,65.0,1,1,1,80000
1,0,6,9,3,80.0,1,1,1,138000
0,0,3,5,3,75.0,1,1,1,240000
1,0,6,9,1,34.0,1,1,1,82000
1,0,5,5,4,125.0,1,1,1,210000
0,0,6,9,2,60.0,1,1,0,97000
1,0,5,5,1,35.0,1,1,1,64900
0,0,4,5,2,60.0,1,1,1,65000
1,0,5,5,3,55.0,1,1,1,115000
0,0,1,5,5,80.0,1,1,1,189000
0,0,2,5,2,45.0,1,1,0,109000
0,0,5,5,2,52.0,1,1,1,130000
1,0,2,5,2,50.0,1,1,1,134500
0,0,5,9,3,70.0,1,1,0,95000
0,0,5,5,2,35.0,1,1,1,107000
1,0,1,5,3,75.0,1,1,1,97000
1,0,4,5,2,72.0,1,1,1,129000
0,0,5,9,2,65.0,1,1,1,113000
1,0,2,5,2,55.0,1,1,1,97500
0,0,2,4,3,80.0,1,1,0,174000
1,0,5,5,2,53.0,1,1,1,135000
0,0,3,5,3,110.0,1,1,1,255000
0,0,2,5,3,75.0,1,1,1,139000
1,0,3,5,2,50.0,1,1,1,170000
1,0,8,9,3,95.0,1,1,1,265000
1,0,2,5,3,58.0,1,1,1,138000
1,0,4,5,4,90.0,1,1,1,170000
1,0,2,9,3,60.0,1,1,1,170000
0,0,7,9,4,92.0,1,1,1,159000
1,0,4,9,3,70.0,1,1,1,133000
1,0,5,5,2,55.0,1,1,1,117000
1,0,9,9,2,45.0,1,1,1,80000
1,0,2,3,5,120.0,1,1,1,399000
0,0,4,4,3,80.0,1,1,1,170000
0,0,2,5,2,58.0,1,1,1,102000
0,0,4,4,2,35.0,1,1,1,108000
1,1,4,9,2,66.0,1,1,1,150000
1,0,3,4,3,70.0,1,1,1,350000
1,0,4,4,2,48.0,1,1,1,140000
1,0,2,9,3,75.0,1,1,1,125000
0,0,4,4,2,55.0,1,1,1,122000
1,0,2,9,3,73.0,1,1,1,125000
0,0,1,1,3,75.0,1,1,1,48000
1,0,6,9,3,85.0,1,1,1,149000
1,0,2,5,2,60.0,1,1,1,177000
0,0,2,9,2,70.0,1,1,1,135000
0,0,3,5,2,45.0,1,1,1,135000
1,0,5,5,4,90.0,1,1,1,153000
0,0,2,9,3,85.0,1,1,1,133000
0,0,5,5,2,55.0,1,1,1,144000
1,0,9,9,2,48.0,1,1,1,88000
1,0,8,9,4,100.0,1,1,1,140000
0,0,1,8,1,34.0,1,1,1,75000
1,0,4,9,2,47.0,1,1,1,98000
1,0,1,5,4,100.0,1,1,1,187000
0,1,3,5,2,70.0,1,1,1,118000
0,0,9,9,3,60.0,1,1,1,110000
1,0,1,2,3,70.0,1,1,1,127500
1,0,1,9,2,50.0,1,1,1,96000
1,1,5,5,3,65.0,1,1,1,126000
1,0,2,9,2,65.0,1,1,0,135000
1,0,2,5,1,30.0,1,1,1,72000
1,0,3,5,2,45.0,1,1,1,145000
0,1,4,9,2,60.0,1,1,1,108000
1,0,9,9,5,110.0,1,1,1,190000
1,0,2,5,2,35.0,1,1,1,108000
1,0,4,4,2,50.0,1,1,1,150000
1,0,4,5,2,45.0,1,1,1,135000
0,1,3,5,3,70.0,1,1,1,132000
0,0,3,5,3,55.0,1,1,1,125000
1,0,3,3,3,80.0,1,1,1,148000
0,0,5,9,2,40.0,1,1,1,92000
0,0,7,9,3,85.0,1,1,1,140000
0,0,2,5,3,85.0,1,1,0,163000
0,0,4,9,3,85.0,1,1,1,155000
0,0,1,3,3,65.0,1,1,0,125000
0,0,7,9,3,90.0,1,1,1,140000
0,1,1,9,2,55.0,1,1,1,125000
0,0,7,9,5,110.0,1,1,1,203000
0,1,5,5,4,75.5,1,1,1,135000
0,1,1,1,1,40.0,1,1,1,150000
0,1,4,5,3,70.0,1,1,1,100000
0,1,7,9,3,73.0,1,1,0,156000
0,0,4,9,2,55.0,1,1,1,110000
0,0,8,9,3,85.0,1,1,1,140000
0,0,1,5,4,85.0,1,1,1,126999
1,0,5,5,3,70.0,1,1,1,170000
1,0,3,5,3,90.0,1,1,1,200000
1,0,2,3,4,110.0,1,1,1,279000
1,0,5,5,2,45.0,1,1,1,144000
0,0,5,5,1,31.0,1,1,1,88000
1,0,6,6,3,80.0,1,1,1,240000
1,0,3,5,2,36.0,1,1,1,90500
0,0,1,2,1,26.5,1,1,1,71500
1,0,9,9,2,60.0,1,1,1,122000
0,0,4,5,2,55.0,1,1,1,148900
0,0,2,5,3,85.0,1,1,1,163000
1,0,8,9,2,60.0,1,1,1,129999
1,0,2,3,3,120.0,1,1,1,399999
0,0,2,4,2,50.0,1,1,1,87500
0,0,3,5,3,90.0,1,1,0,95000
0,0,1,9,2,57.0,1,1,1,65000
0,0,6,9,2,65.0,1,1,1,160000
0,0,9,10,3,85.0,1,1,1,189000
0,0,3,3,2,40.0,1,1,1,125000
1,0,3,9,3,75.0,1,1,1,138000
1,0,4,9,2,65.0,1,1,1,110000
0,0,3,9,3,60.0,1,1,1,138000
0,0,3,9,3,90.0,1,1,1,145000
1,0,5,9,2,45.0,1,1,0,88000
0,1,4,5,3,65.0,1,1,1,167000
0,0,5,5,3,70.0,1,1,1,154000
0,0,1,1,3,99.7,1,1,1,200000
0,0,6,9,2,55.0,1,1,1,96000
0,0,6,9,3,80.0,1,1,1,123000
1,0,3,5,1,45.0,1,1,1,110000
0,0,5,9,2,56.0,1,1,1,118000
0,0,3,5,1,38.0,1,1,1,90000
0,0,5,5,2,50.0,1,1,1,118000
0,0,6,9,1,38.0,1,1,1,82000
0,0,2,3,1,30.0,1,1,1,78000
1,0,8,9,2,55.0,1,1,1,97000
0,0,8,9,4,100.0,1,1,1,214500
0,0,2,2,3,80.0,1,1,1,86000
0,1,2,7,3,61.1,1,1,1,203000
1,0,2,5,2,55.0,1,1,1,86000
0,0,2,9,2,52.0,1,1,1,83000
0,0,8,9,3,65.0,1,1,1,156000
1,0,3,9,5,130.0,1,1,1,275000
0,0,5,9,2,40.0,1,1,1,80000
0,0,3,5,1,35.0,1,1,1,87000
1,0,1,5,2,35.0,1,1,1,87000
0,0,5,5,2,70.0,1,1,1,118000
1,0,8,9,3,90.0,1,1,1,139000
1,0,6,9,3,85.0,1,1,1,155000
1,0,4,5,3,90.0,1,1,1,163000
0,0,7,9,4,80.0,1,1,0,136000
1,0,2,3,2,74.0,1,1,1,230000
1,1,5,5,2,50.0,1,1,1,116000
0,0,5,9,2,58.0,1,1,1,97000
1,0,4,4,2,60.0,1,1,1,150000
1,0,5,5,2,55.0,1,1,1,145000
1,1,3,5,5,120.0,1,1,1,265000
0,0,2,3,4,80.0,1,1,1,299999
1,0,2,3,5,125.0,1,1,1,399000
1,1,2,9,3,86.0,1,1,1,89000
1,0,5,5,2,55.0,1,1,1,116900
0,0,9,9,5,138.0,1,1,1,194000
0,0,2,3,4,80.0,1,1,1,150000
1,0,1,3,3,70.0,1,1,1,130000
0,0,5,9,2,65.0,1,1,1,110000
1,0,5,5,3,55.0,1,1,1,112000
1,0,4,5,1,35.0,1,1,1,91000
1,0,5,5,1,40.0,1,1,1,81000
0,0,5,9,3,70.0,1,1,1,160000
1,1,8,9,3,70.0,1,1,1,165000
0,0,2,9,2,65.0,1,1,1,121800
0,0,5,6,3,130.0,1,1,1,245000
1,0,5,9,3,100.0,1,1,1,180000
0,0,7,9,3,75.0,1,1,1,159500
1,0,2,5,2,58.0,1,1,1,112000
1,0,3,5,2,55.0,1,1,1,87000
0,0,2,5,3,50.0,1,1,1,110000
0,0,4,9,4,120.0,1,1,1,260000
1,0,8,9,3,65.0,1,1,1,155000
1,0,1,5,3,70.0,1,1,1,134000
0,1,2,5,3,70.0,1,1,0,118000
1,0,2,2,2,32.6,1,1,0,110000
0,0,2,9,2,60.0,1,1,1,120000
0,0,1,9,2,65.0,1,1,1,95000
1,0,5,5,1,33.0,1,1,1,81000
1,0,4,5,2,52.0,1,1,1,148000
1,0,8,9,3,60.0,1,1,1,109000
0,0,2,9,2,65.0,1,1,1,122000
1,0,6,7,3,80.0,1,1,1,240000
1,0,2,9,2,65.0,1,1,1,122000
0,0,3,5,3,70.0,1,1,1,147000
0,0,9,9,2,60.0,1,1,1,128000
0,0,3,9,2,50.0,1,1,1,90000
0,0,5,5,3,61.0,1,1,1,80000
1,0,3,11,2,70.0,1,1,1,135000
1,0,2,3,4,110.0,1,1,1,300000
1,0,3,9,2,60.0,1,1,1,125000
1,0,2,5,3,80.0,1,1,0,165000
0,0,5,9,4,95.0,1,1,1,155000
0,0,9,9,5,100.0,1,1,1,190000
1,1,5,5,1,22.0,1,1,1,43500
1,0,3,5,2,54.0,1,1,1,101000
1,0,1,2,4,100.0,1,1,1,80000
1,0,5,5,3,60.0,1,1,1,124500
1,0,3,5,2,62.0,1,1,1,121000
0,0,8,9,4,110.0,1,1,1,140000
0,0,5,5,3,80.0,1,1,1,139000
0,0,1,5,3,70.0,1,1,1,162000
1,0,8,9,5,130.0,1,1,1,215000
1,0,6,9,2,70.0,1,1,1,129999
1,0,7,9,2,60.0,1,1,1,105000
1,0,5,5,3,65.0,1,1,1,97000
0,0,4,9,4,110.0,1,1,1,140000
0,0,5,5,2,40.0,1,1,1,83000
1,0,4,9,3,80.0,1,1,1,175000
0,0,9,9,5,160.0,1,1,1,194000
0,0,4,9,4,110.0,1,1,1,154000
1,0,4,4,1,28.0,1,1,1,80000
0,0,4,9,1,45.0,1,1,1,98000
0,0,4,5,4,200.0,1,1,1,510000
1,0,2,4,2,80.0,1,1,1,175000
1,0,1,5,1,35.0,1,1,1,84000
1,0,9,9,5,130.0,1,1,1,175000
1,0,2,9,4,85.0,1,1,1,185000
1,0,4,9,4,90.0,1,1,1,155000
